movieId,tmdbId,id,title,overview,popularity,vote_average,vote_count,release_date,runtime,director,poster_path,genres,keywords,cast
97752,83542,83542,Cloud Atlas,"A set of six nested stories spanning time between the 19th century and a distant post-apocalyptic future. Cloud Atlas explores how the actions and consequences of individual lives impact one another throughout the past, the present and the future. Action, mystery and romance weave through the story as one soul is shaped from a killer into a hero and a single act of kindness ripples across centuries to inspire a revolution in the distant future.  Based on the award winning novel by David Mitchell. Directed by Tom Tykwer and the Wachowskis.",73.872343,6.6,2977,2012-10-26,172.0,,,"[""Drama"", ""Science Fiction""]","[""clone"", ""future"", ""dystopia"", ""ensemble cast"", ""duringcreditsstinger"", ""century"", ""woman director"", ""1930s""]",[]
97913,82690,82690,Wreck-It Ralph,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",62.341073,7.1,4570,2012-11-01,108.0,,,"[""Family"", ""Animation"", ""Comedy"", ""Adventure""]","[""support group"", ""product placement"", ""bullying"", ""racing"", ""arcade"", ""medal"", ""self esteem"", ""curiosity"", ""precocious child"", ""aftercreditsstinger"", ""duringcreditsstinger"", ""first person shooter"", ""glitch"", ""carefree"", ""video gamer"", ""q*bert"", ""interrupted wedding"", ""social reject""]",[]
97921,82693,82693,Silver Linings Playbook,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",63.599973,6.9,4742,2012-09-08,122.0,,,"[""Drama"", ""Comedy"", ""Romance""]","[""dancing"", ""philadelphia"", ""running"", ""based on novel"", ""depression"", ""letter"", ""friendship"", ""neighbor"", ""mental illness"", ""ex-wife"", ""institutionalization"", ""bipolar"", ""philadelphia eagles""]",[]
97938,87827,87827,Life of Pi,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",51.328145,7.2,5797,2012-11-20,127.0,,,"[""Adventure"", ""Drama"", ""Action""]","[""ocean"", ""shipwreck"", ""hindu"", ""tiger"", ""faith"", ""zookeeper"", ""teenage boy"", ""cargo ship"", ""lifeboat"", ""injured animal""]",[]
98203,50620,50620,The Twilight Saga: Breaking Dawn - Part 2,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",99.687084,6.1,2553,2012-11-13,115.0,,,"[""Adventure"", ""Fantasy"", ""Drama"", ""Romance""]","[""vampire"", ""romance"", ""villainess"", ""super strength"", ""imprinting"", ""cross breed"", ""bloodsucker"", ""grudge"", ""vampire vs vampire"", ""chief of police"", ""dhampir"", ""forks washington"", ""wolf pack"", ""misinformation"", ""seeing the future"", ""fang vamp""]",[]
98243,81188,81188,Rise of the Guardians,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",61.788035,7.1,1922,2012-11-21,97.0,,,"[""Fantasy"", ""Animation"", ""Family""]","[""dream"", ""santa claus"", ""nightmare"", ""easter bunny"", ""tooth fairy"", ""jack frost"", ""sandman"", ""duringcreditsstinger""]",[]
98809,49051,49051,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",108.849621,7.0,8297,2012-11-26,169.0,,,"[""Adventure"", ""Fantasy"", ""Action""]","[""riddle"", ""elves"", ""dwarves"", ""orcs"", ""middle-earth (tolkien)"", ""hobbit"", ""mountains"", ""wizard"", ""journey"", ""ring"", ""goblin"", ""courage"", ""giant"", ""tunnel"", ""underground lake"", ""buried treasure"", ""climbing a tree"", ""invisibility"", ""ancient"", ""gnomes""]",[]
99112,75780,75780,Jack Reacher,"In an innocent heartland city, five are shot dead by an expert sniper. The police quickly identify and arrest the culprit, and build a slam-dunk case. But the accused man claims he's innocent and says ""Get Jack Reacher."" Reacher himself sees the news report and turns up in the city. The defense is immensely relieved, but Reacher has come to bury the guy. Shocked at the accused's request, Reacher sets out to confirm for himself the absolute certainty of the man's guilt, but comes up with more than he bargained for.",56.868399,6.3,2998,2012-12-20,130.0,,,"[""Crime"", ""Drama"", ""Thriller""]","[""based on novel"", ""sniper"", ""investigation"", ""police"", ""quarry""]",[]
99114,68718,68718,Django Unchained,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",82.121691,7.8,10099,2012-12-25,165.0,,,"[""Drama"", ""Western""]","[""bounty hunter"", ""hero"", ""plantation"", ""society"", ""friendship"", ""friends"", ""revenge"", ""rivalry"", ""rescue"", ""shootout"", ""racism"", ""danger"", ""dentist"", ""django"", ""dual role"", ""aftercreditsstinger"", ""odd couple"", ""black slave"", ""deadly"", ""chases and races"", ""19th century""]",[]
99149,82695,82695,Les Misérables,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.",48.356214,7.1,1884,2012-12-18,157.0,,,"[""Drama"", ""Music"", ""Romance""]","[""france"", ""robbery"", ""brothel"", ""mayor"", ""star"", ""musical"", ""arrest"", ""army"", ""rebellion"", ""wedding"", ""falling in love"", ""corpse"", ""parole"", ""convict"", ""girl disguised as boy""]",[]
100163,60304,60304,Hansel & Gretel: Witch Hunters,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",53.02787,5.7,3239,2013-01-17,88.0,,,"[""Fantasy"", ""Horror"", ""Action""]","[""witch"", ""black magic"", ""steampunk"", ""good vs evil"", ""troll"", ""extreme violence"", ""violence"", ""witchcraft"", ""evil"", ""witch hunt"", ""witch hunter"", ""evil witch"", ""duringcreditsstinger"", ""hansel and gretel"", ""guns"", ""3d""]",[]
100383,109421,109421,Side Effects,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,48.237797,6.4,1323,2013-02-07,106.0,,,"[""Thriller"", ""Crime"", ""Drama""]","[""fraud"", ""cover-up"", ""murder"", ""drug"", ""prescription medication"", ""professional reputation""]",[]
100498,47964,47964,A Good Day to Die Hard,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",65.402595,5.2,3493,2013-02-06,98.0,,,"[""Action"", ""Thriller""]","[""bomb"", ""cia"", ""russia"", ""escape"", ""courthouse"", ""rogue"", ""moscow""]",[]
101076,72559,72559,G.I. Joe: Retaliation,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",59.325589,5.4,3025,2013-03-26,110.0,,,"[""Adventure"", ""Action"", ""Science Fiction"", ""Thriller""]","[""terror"", ""assassin"", ""secret"", ""technology"", ""missile"", ""warhead"", ""president"", ""rescue"", ""conspiracy"", ""explosion"", ""battle"", ""surveillance"", ""cobra""]",[]
101142,49519,49519,The Croods,"The Croods is a prehistoric comedy adventure that follows the world's first family as they embark on a journey of a lifetime when the cave that has always shielded them from danger is destroyed. Traveling across a spectacular landscape, the Croods discover an incredible new world filled with fantastic creatures -- and their outlook is changed forever.",64.183321,6.8,2399,2013-03-20,98.0,,,"[""Adventure"", ""Animation"", ""Comedy"", ""Family"", ""Fantasy""]","[""stone age"", ""daughter"", ""father"", ""prehistoric"", ""ancient world"", ""father daughter relationship"", ""family"", ""cavemen"", ""aftercreditsstinger"", ""duringcreditsstinger""]",[]
101362,117263,117263,Olympus Has Fallen,"When the White House (Secret Service Code: ""Olympus"") is captured by a terrorist mastermind and the President is kidnapped, disgraced former Presidential guard Mike Banning finds himself trapped within the building. As the national security team scrambles to respond, they are forced to rely on Banning's inside knowledge to help retake the White House, save the President and avert an even bigger disaster.",59.428223,6.2,2981,2013-03-20,120.0,,,"[""Action"", ""Thriller""]","[""white house"", ""secret service"", ""terrorist attack""]",[]
101864,75612,75612,Oblivion,"Jack Harper is one of the last few drone repairmen stationed on Earth.  Part of a massive operation to extract vital resources after decades of war with a terrifying threat known as the Scavs, Jack’s mission is nearly complete.  His existence is brought crashing down when he rescues a beautiful  stranger from a downed spacecraft.  Her arrival triggers a chain of events that  forces him to question everything he knows and puts the fate of humanity in his hands.",67.698004,6.4,4800,2013-04-10,124.0,,,"[""Action"", ""Science Fiction"", ""Adventure"", ""Mystery""]","[""spacecraft"", ""dystopia"", ""space"", ""drone"", ""imax"", ""human vs alien""]",[]
102125,68721,68721,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",77.68208,6.8,8806,2013-04-18,130.0,,,"[""Action"", ""Adventure"", ""Science Fiction""]","[""terrorist"", ""war on terror"", ""tennessee"", ""malibu"", ""marvel comic"", ""superhero"", ""based on comic book"", ""tony stark"", ""iron man"", ""aftercreditsstinger"", ""marvel cinematic universe"", ""mandarin"", ""3d"", ""war machine"", ""iron patriot"", ""extremis""]",[]
102407,64682,64682,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",61.196071,7.3,3769,2013-05-10,143.0,,,"[""Drama"", ""Romance""]","[""based on novel"", ""infidelity"", ""obsession"", ""hope"", ""3d""]",[]
102445,54138,54138,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",78.291018,7.4,4418,2013-05-05,132.0,,,"[""Action"", ""Adventure"", ""Science Fiction""]","[""spacecraft"", ""friendship"", ""sequel"", ""futuristic"", ""space"", ""alien"", ""imax"", ""space opera"", ""terrorist bombing"", ""3d""]",[]
102903,75656,75656,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,71.124686,7.3,5487,2013-05-29,115.0,,,"[""Thriller"", ""Crime""]","[""paris"", ""bank"", ""secret"", ""fbi"", ""vault"", ""magic"", ""new orleans"", ""investigation"", ""heist"", ""conspiracy"", ""money"", ""escape"", ""new york city"", ""las vegas"", ""explosion""]",[]
